transaction_id,sender_account,receiver_account,amount,transaction_type,merchant_category,location,device_used,is_fraud,spending_deviation_score,velocity_score,geo_anomaly_score,payment_channel,ip_address,device_hash,month_year,risk_level,hour,time_segment,last_15_mins,last_15_mins_non_fraud
T2838173,ACC266205,ACC599846,45.28,payment,travel,Toronto,pos,1,0.32,16,1.0,wire_transfer,211.104.117.223,D7599278,2023-01,High risk,14,Evening,4.0,128.0
T3909951,ACC164997,ACC201160,24.37,transfer,other,Tokyo,atm,0,-0.08,19,0.57,UPI,239.248.102.243,D7135041,2023-01,High risk,14,Evening,4.0,129.0
T2482116,ACC893423,ACC998268,417.71,withdrawal,grocery,Tokyo,pos,0,1.05,18,0.02,ACH,176.118.122.168,D6375465,2023-01,High risk,14,Evening,4.0,126.0
T3010966,ACC686736,ACC565532,963.97,deposit,retail,New York,pos,0,0.85,11,0.89,ACH,189.73.70.41,D5680914,2023-01,Medium risk,14,Evening,4.0,127.0
T3798496,ACC347881,ACC717172,14.1,transfer,grocery,Dubai,mobile,0,1.67,9,0.53,UPI,136.18.223.85,D5830402,2023-01,Medium risk,14,Evening,4.0,128.0
T4255888,ACC902782,ACC459246,1729.34,deposit,travel,Dubai,mobile,0,0.94,16,0.95,wire_transfer,251.38.40.152,D1996822,2023-01,High risk,14,Evening,4.0,129.0
T1877715,ACC929570,ACC466667,14.04,transfer,other,Sydney,pos,0,0.31,1,0.71,ACH,97.50.166.45,D2832134,2023-01,Low risk,14,Evening,4.0,128.0
T3451483,ACC557719,ACC271267,183.14,withdrawal,grocery,London,mobile,0,-2.12,18,0.84,UPI,112.87.110.243,D8615085,2023-01,High risk,14,Evening,4.0,129.0
T2722014,ACC933036,ACC445779,28.84,transfer,restaurant,London,mobile,0,0.48,4,0.69,card,61.219.50.99,D6850012,2023-01,Low risk,14,Evening,4.0,130.0
T4972741,ACC933984,ACC440695,380.79,withdrawal,retail,Toronto,pos,0,0.56,1,0.37,ACH,176.48.12.204,D6108842,2023-01,Low risk,14,Evening,4.0,131.0
T3405325,ACC953772,ACC834146,438.89,withdrawal,retail,New York,mobile,0,-1.34,12,0.63,UPI,197.198.128.235,D5425252,2023-01,Medium risk,14,Evening,4.0,130.0
T4592033,ACC662248,ACC417646,1073.69,deposit,travel,Singapore,atm,0,1.13,7,0.76,card,49.172.132.12,D9975030,2023-01,Low risk,14,Evening,4.0,129.0
T1138353,ACC429815,ACC851502,26.56,payment,online,Tokyo,web,0,-0.43,4,0.74,ACH,177.126.164.140,D1392562,2023-01,Low risk,14,Evening,4.0,128.0
T274630,ACC524790,ACC984150,11.98,transfer,other,London,mobile,0,0.86,7,0.71,ACH,140.224.250.89,D3608199,2023-01,Low risk,14,Evening,4.0,129.0
T4570862,ACC103004,ACC949859,316.46,deposit,travel,Berlin,pos,0,2.03,14,0.62,wire_transfer,22.122.137.40,D8223326,2023-01,Medium risk,14,Evening,4.0,130.0
T3397052,ACC710412,ACC213222,1008.85,deposit,restaurant,Berlin,atm,0,0.65,18,0.17,ACH,54.206.155.183,D8946869,2023-01,High risk,14,Evening,4.0,131.0
T434378,ACC341628,ACC371339,340.08,payment,retail,Dubai,web,0,-0.24,12,0.58,card,188.204.248.241,D4135809,2023-01,Medium risk,14,Evening,4.0,132.0
T4573009,ACC930026,ACC886309,186.0,payment,other,Toronto,atm,0,-0.06,11,0.45,ACH,143.219.234.108,D3632933,2023-01,Medium risk,14,Evening,4.0,132.0
T746516,ACC979355,ACC766788,484.05,deposit,other,New York,atm,0,0.49,7,0.06,wire_transfer,62.255.100.99,D3415573,2023-01,Low risk,14,Evening,4.0,132.0
T1547770,ACC958885,ACC565981,1292.91,deposit,utilities,Sydney,mobile,0,-0.02,14,0.18,card,135.210.170.221,D6575088,2023-01,Medium risk,14,Evening,4.0,133.0
T4503052,ACC360147,ACC801589,726.24,withdrawal,restaurant,Toronto,web,0,0.95,18,0.55,card,196.214.207.253,D5864226,2023-01,High risk,15,Evening,4.0,131.0
T1266167,ACC116896,ACC220723,76.0,payment,utilities,Sydney,web,0,-1.56,5,0.87,wire_transfer,51.230.29.103,D7175511,2023-01,Low risk,15,Evening,4.0,132.0
T508004,ACC738679,ACC592002,118.8,payment,online,Sydney,mobile,0,-0.8,9,0.78,card,118.82.137.36,D1810986,2023-01,Medium risk,15,Evening,4.0,132.0
T3688990,ACC825279,ACC782380,64.06,payment,restaurant,London,pos,0,-0.2,1,0.11,UPI,2.100.175.188,D6982427,2023-01,Low risk,15,Evening,3.0,131.0
T837203,ACC606967,ACC714940,1423.17,deposit,travel,Singapore,web,0,0.5,14,0.73,ACH,45.171.165.42,D1512118,2023-01,Medium risk,15,Evening,3.0,132.0
T4554189,ACC998678,ACC375218,21.26,payment,restaurant,New York,web,0,-1.37,7,0.17,ACH,150.146.52.6,D3115555,2023-01,Low risk,15,Evening,3.0,130.0
T3776827,ACC744159,ACC433569,9.71,transfer,restaurant,Singapore,mobile,0,-1.17,7,0.03,ACH,224.171.145.157,D8857295,2023-01,Low risk,15,Evening,3.0,127.0
T966843,ACC145168,ACC916986,239.45,deposit,retail,Dubai,mobile,0,-0.33,18,0.84,wire_transfer,238.25.2.254,D6456343,2023-01,High risk,15,Evening,3.0,128.0
T4261517,ACC105824,ACC569709,2262.24,deposit,retail,Berlin,web,0,0.12,4,0.87,wire_transfer,73.133.84.164,D1179824,2023-01,Low risk,15,Evening,3.0,127.0
T3345821,ACC383058,ACC580719,1046.75,deposit,entertainment,London,atm,0,-0.47,14,0.26,wire_transfer,80.195.7.118,D6661859,2023-01,Medium risk,15,Evening,3.0,128.0
T4359177,ACC843788,ACC884532,152.72,payment,other,Singapore,mobile,0,-0.62,18,0.59,wire_transfer,40.43.228.135,D6332862,2023-01,High risk,15,Evening,3.0,129.0
T4567294,ACC680080,ACC416264,175.01,payment,travel,New York,web,0,-1.83,20,0.13,ACH,145.42.236.20,D5537185,2023-01,High risk,15,Evening,3.0,128.0
T2749555,ACC124629,ACC681349,275.72,withdrawal,online,Berlin,pos,0,0.04,4,0.74,ACH,152.235.252.46,D7351813,2023-01,Low risk,15,Evening,3.0,129.0
T4085813,ACC631065,ACC450533,57.73,payment,online,Toronto,web,0,-0.41,18,0.65,UPI,73.0.162.73,D8190786,2023-01,High risk,15,Evening,3.0,129.0
T5061315,ACC351043,ACC686508,71.0,payment,retail,Toronto,pos,0,0.11,18,0.06,wire_transfer,82.241.140.205,D8066970,2023-01,High risk,15,Evening,3.0,130.0
T4495949,ACC933573,ACC485662,56.32,payment,travel,Singapore,mobile,1,1.03,3,0.09,UPI,113.25.216.219,D5497234,2023-01,Low risk,15,Evening,4.0,130.0
T1466515,ACC839108,ACC871378,45.45,transfer,travel,Toronto,pos,0,0.91,19,0.58,UPI,31.241.76.238,D1223843,2023-01,High risk,15,Evening,4.0,131.0
T4919641,ACC508088,ACC360647,302.52,payment,online,Dubai,pos,0,-0.97,18,0.88,UPI,232.178.209.159,D7182399,2023-01,High risk,15,Evening,4.0,132.0
T2301927,ACC918044,ACC940140,77.55,payment,travel,Sydney,mobile,0,0.11,7,0.04,wire_transfer,42.49.107.203,D4297135,2023-01,Low risk,15,Evening,4.0,133.0
T4268213,ACC442433,ACC563647,287.67,payment,restaurant,Singapore,web,0,-0.89,10,0.82,wire_transfer,174.141.56.107,D7382472,2023-01,Medium risk,15,Evening,4.0,133.0
T4576366,ACC139537,ACC694499,1497.4,deposit,retail,London,web,0,-0.79,8,0.51,wire_transfer,88.158.45.189,D5768643,2023-01,Medium risk,15,Evening,4.0,134.0
T915636,ACC291898,ACC196605,563.82,deposit,grocery,Sydney,pos,0,1.01,8,0.29,UPI,229.218.93.98,D6524250,2023-01,Medium risk,15,Evening,4.0,135.0
T1566559,ACC354623,ACC443429,32.69,transfer,travel,Singapore,mobile,0,0.28,19,0.76,ACH,150.247.233.238,D5049942,2023-01,High risk,15,Evening,4.0,136.0
T2952370,ACC735631,ACC810313,43.25,payment,grocery,Tokyo,pos,0,0.01,4,0.33,wire_transfer,128.34.214.18,D9781256,2023-01,Low risk,15,Evening,4.0,135.0
T3392014,ACC386471,ACC189823,67.54,payment,restaurant,London,atm,0,0.83,1,0.24,UPI,43.124.128.43,D9590378,2023-01,Low risk,15,Evening,4.0,134.0
T1149429,ACC847937,ACC787950,13.02,transfer,grocery,New York,web,0,0.21,7,0.96,card,58.105.209.38,D1846147,2023-01,Low risk,15,Evening,4.0,134.0
T4392583,ACC626581,ACC537640,27.33,transfer,online,Berlin,pos,0,0.86,12,0.43,UPI,46.178.84.198,D1561531,2023-01,Medium risk,15,Evening,4.0,133.0
T3870237,ACC246118,ACC708788,151.46,withdrawal,retail,New York,atm,0,-0.51,1,0.91,UPI,138.159.64.51,D5485272,2023-01,Low risk,15,Evening,4.0,134.0
T3781930,ACC750755,ACC220618,13.92,transfer,restaurant,Singapore,web,0,-1.75,5,0.01,wire_transfer,108.63.235.232,D7599725,2023-01,Low risk,15,Evening,4.0,134.0
T2140618,ACC554820,ACC459615,32.31,transfer,retail,Singapore,mobile,0,2.62,17,0.53,ACH,241.240.72.39,D8826049,2023-01,High risk,15,Evening,4.0,135.0
T2421918,ACC516634,ACC596721,1669.14,deposit,entertainment,New York,mobile,0,1.18,5,0.74,ACH,16.58.23.176,D3081931,2023-01,Low risk,15,Evening,4.0,133.0
T3393254,ACC985303,ACC752252,1482.76,deposit,entertainment,Toronto,mobile,0,0.65,8,0.23,wire_transfer,208.80.91.162,D1104129,2023-01,Medium risk,15,Evening,4.0,134.0
T3640448,ACC512666,ACC683716,23.31,transfer,entertainment,London,mobile,0,0.95,12,0.12,ACH,171.215.43.82,D7061201,2023-01,Medium risk,15,Evening,4.0,134.0
T416972,ACC601446,ACC366307,11.92,transfer,retail,London,mobile,0,-0.66,12,0.75,card,138.121.196.74,D2680192,2023-01,Medium risk,15,Evening,4.0,134.0
T1627054,ACC333485,ACC586255,11.6,transfer,other,Singapore,pos,0,-0.55,15,0.78,card,144.112.249.149,D7327237,2023-01,High risk,15,Evening,4.0,135.0
T449917,ACC813325,ACC172343,20.2,transfer,grocery,Dubai,mobile,0,-2.66,20,0.71,ACH,117.49.30.19,D2904014,2023-01,High risk,15,Evening,4.0,134.0
T2715334,ACC103372,ACC252338,18.65,transfer,grocery,New York,web,0,-0.07,18,0.01,UPI,107.31.53.116,D6696764,2023-01,High risk,15,Evening,4.0,135.0
T4299388,ACC704664,ACC448413,36.53,deposit,entertainment,New York,web,0,0.18,5,0.82,ACH,118.227.100.136,D2465157,2023-01,Low risk,15,Evening,4.0,136.0
T4419618,ACC438209,ACC913755,257.05,withdrawal,restaurant,Toronto,atm,1,0.79,10,0.24,ACH,40.78.14.28,D1344783,2023-01,Medium risk,15,Evening,5.0,136.0
T1917299,ACC236202,ACC642894,778.93,deposit,travel,London,web,0,-0.27,1,0.93,wire_transfer,97.72.192.94,D3276497,2023-01,Low risk,15,Evening,5.0,135.0
T127238,ACC408092,ACC241529,880.22,deposit,restaurant,London,mobile,0,0.71,8,0.4,ACH,61.193.92.251,D6126593,2023-01,Medium risk,15,Evening,4.0,135.0
T4566659,ACC480090,ACC364407,19.59,payment,restaurant,New York,mobile,0,-0.69,20,0.35,ACH,218.186.253.171,D4271135,2023-01,High risk,15,Evening,4.0,135.0
T4628224,ACC723531,ACC545339,1500.13,deposit,retail,Toronto,web,0,1.75,12,0.69,UPI,44.27.10.103,D8563723,2023-01,Medium risk,15,Evening,4.0,135.0
T3576543,ACC608846,ACC541461,102.27,withdrawal,retail,Berlin,atm,0,-0.74,2,0.61,ACH,131.217.125.242,D9707763,2023-01,Low risk,15,Evening,4.0,136.0
T2594441,ACC587763,ACC224121,17.66,transfer,other,Dubai,atm,0,0.87,19,0.5,card,227.166.149.127,D2782607,2023-01,High risk,15,Evening,4.0,137.0
T4541148,ACC308514,ACC727364,1525.78,deposit,other,London,atm,0,0.15,4,0.56,card,22.201.202.171,D3443533,2023-01,Low risk,15,Evening,4.0,138.0
T4423967,ACC771736,ACC361471,304.2,withdrawal,utilities,Toronto,pos,0,0.52,3,0.92,wire_transfer,115.165.175.94,D2046806,2023-01,Low risk,15,Evening,4.0,139.0
T1700461,ACC276657,ACC476720,971.11,deposit,other,New York,mobile,0,0.12,20,0.11,card,255.238.157.40,D3366186,2023-01,High risk,15,Evening,4.0,139.0
T2815905,ACC467164,ACC558780,15.12,transfer,entertainment,Tokyo,mobile,0,-0.6,15,0.17,UPI,178.220.217.138,D7784986,2023-01,High risk,15,Evening,4.0,138.0
T1540246,ACC281805,ACC536836,1163.44,deposit,retail,Singapore,mobile,0,-0.91,14,0.37,wire_transfer,75.22.124.56,D3896342,2023-01,Medium risk,15,Evening,4.0,138.0
T1023813,ACC528416,ACC348870,154.96,payment,other,Berlin,atm,0,-0.01,6,0.56,wire_transfer,147.82.253.245,D5884649,2023-01,Low risk,15,Evening,4.0,139.0
T4593518,ACC702970,ACC654479,336.78,withdrawal,retail,Sydney,pos,0,-0.23,19,0.61,wire_transfer,6.104.102.18,D3008074,2023-01,High risk,15,Evening,4.0,140.0
T1260258,ACC877197,ACC164367,1390.21,deposit,grocery,Berlin,mobile,0,0.17,6,0.37,card,64.19.168.67,D6219081,2023-01,Low risk,15,Evening,4.0,140.0
T1688090,ACC312854,ACC513709,52.39,transfer,online,Singapore,atm,0,2.29,16,0.74,ACH,171.125.18.34,D7654591,2023-01,High risk,15,Evening,4.0,141.0
T3572665,ACC645495,ACC130688,1679.68,deposit,other,London,atm,0,0.09,1,0.06,UPI,122.131.251.230,D7759843,2023-01,Low risk,15,Evening,4.0,142.0
T4867838,ACC433593,ACC612879,69.57,transfer,entertainment,London,web,0,-1.22,7,0.63,card,137.184.42.116,D2804471,2023-01,Low risk,15,Evening,4.0,143.0
T3066537,ACC189623,ACC892288,526.28,withdrawal,restaurant,London,web,0,-1.04,20,0.6,card,234.254.188.189,D8513042,2023-01,High risk,15,Evening,4.0,140.0
T766532,ACC860173,ACC328868,7.98,transfer,other,London,pos,0,1.17,6,0.48,ACH,187.187.76.95,D3376414,2023-01,Low risk,15,Evening,4.0,136.0
T1147542,ACC809983,ACC173121,29.59,transfer,travel,Toronto,atm,0,1.45,20,0.22,wire_transfer,121.207.159.46,D8327282,2023-01,High risk,15,Evening,4.0,137.0
T1837304,ACC497425,ACC602434,852.92,deposit,restaurant,London,pos,0,-0.2,4,0.91,ACH,26.5.119.34,D9382196,2023-01,Low risk,15,Evening,4.0,137.0
T2935047,ACC772294,ACC873165,693.11,withdrawal,other,New York,atm,0,-0.08,6,0.53,card,171.52.14.128,D2969494,2023-01,Low risk,15,Evening,4.0,138.0
T2193560,ACC830726,ACC641460,577.86,deposit,travel,Dubai,web,0,0.18,5,0.55,wire_transfer,150.119.3.218,D1310640,2023-01,Low risk,15,Evening,4.0,139.0
T1160339,ACC892896,ACC926945,113.35,payment,restaurant,Singapore,pos,0,-0.66,8,0.06,UPI,3.54.153.83,D4566841,2023-01,Medium risk,15,Evening,4.0,140.0
T413115,ACC345043,ACC926203,1044.94,deposit,grocery,New York,mobile,0,-1.11,20,0.67,wire_transfer,66.118.4.129,D9734968,2023-01,High risk,15,Evening,4.0,141.0
T379478,ACC617642,ACC392182,899.63,deposit,grocery,Berlin,web,0,0.9,4,0.19,UPI,194.14.145.96,D1376166,2023-01,Low risk,15,Evening,4.0,141.0
T4379774,ACC676369,ACC942692,363.88,withdrawal,utilities,Berlin,web,0,-0.41,6,0.37,UPI,47.51.180.83,D7991980,2023-01,Low risk,15,Evening,4.0,142.0
T2111412,ACC698561,ACC836169,15.13,transfer,entertainment,Singapore,web,0,-0.21,9,0.16,ACH,30.141.133.60,D4029713,2023-01,Medium risk,15,Evening,4.0,143.0
T641061,ACC899351,ACC198740,73.89,withdrawal,other,London,atm,0,-0.1,2,0.79,card,198.205.204.99,D7526133,2023-01,Low risk,15,Evening,4.0,144.0
T760169,ACC662889,ACC705894,206.77,withdrawal,travel,Dubai,web,0,0.16,12,0.11,card,198.242.246.57,D2569465,2023-01,Medium risk,15,Evening,4.0,145.0
T2729982,ACC168188,ACC427433,760.17,deposit,restaurant,Sydney,pos,0,0.03,2,0.48,UPI,5.189.23.29,D5243847,2023-01,Low risk,15,Evening,4.0,146.0
T4977280,ACC102615,ACC146990,339.82,payment,other,Sydney,web,0,-0.26,4,0.74,UPI,138.153.156.249,D3200157,2023-01,Low risk,15,Evening,4.0,146.0
T4624438,ACC877812,ACC507072,69.31,withdrawal,utilities,Tokyo,web,0,0.8,20,0.15,wire_transfer,206.128.51.224,D7592599,2023-01,High risk,15,Evening,4.0,146.0
T4876343,ACC759862,ACC549263,10.18,transfer,online,Tokyo,web,0,1.59,13,0.35,UPI,159.206.21.103,D2580880,2023-01,Medium risk,15,Evening,4.0,147.0
T4100999,ACC319712,ACC183320,363.09,withdrawal,utilities,Tokyo,mobile,0,0.2,18,0.61,UPI,109.146.223.147,D7811909,2023-01,High risk,15,Evening,4.0,147.0
T3168551,ACC207315,ACC999759,25.85,payment,other,Tokyo,pos,0,0.49,12,0.33,wire_transfer,182.228.79.119,D2414217,2023-01,Medium risk,15,Evening,4.0,148.0
T1281107,ACC925065,ACC890559,141.96,payment,utilities,Berlin,atm,0,-0.21,15,0.44,card,226.212.86.134,D4529194,2023-01,High risk,15,Evening,4.0,146.0
T4404743,ACC644255,ACC914782,480.19,withdrawal,entertainment,Tokyo,atm,0,-0.08,15,0.43,UPI,76.132.155.164,D4093577,2023-01,High risk,15,Evening,4.0,147.0
T820983,ACC771831,ACC419157,955.08,deposit,grocery,Berlin,atm,0,0.63,20,0.58,ACH,141.196.180.82,D4798765,2023-01,High risk,15,Evening,4.0,148.0
T2395749,ACC193648,ACC982778,0.01,deposit,restaurant,Berlin,mobile,0,-0.82,8,0.72,card,14.109.224.126,D8303068,2023-01,Medium risk,15,Evening,4.0,149.0
T4683251,ACC229589,ACC828607,476.37,withdrawal,utilities,Sydney,mobile,0,-0.35,20,0.73,UPI,158.184.119.17,D5465739,2023-01,High risk,15,Evening,4.0,150.0
T280953,ACC648169,ACC456072,1135.45,deposit,restaurant,Sydney,pos,0,1.04,11,0.17,UPI,46.164.166.145,D2810133,2023-01,Medium risk,15,Evening,4.0,151.0
T2193653,ACC160919,ACC285935,25.45,transfer,retail,Singapore,pos,0,2.18,16,0.61,wire_transfer,187.40.124.51,D2373209,2023-01,High risk,15,Evening,4.0,152.0
T1211613,ACC268147,ACC796695,13.17,payment,retail,Dubai,pos,0,-0.14,8,0.19,wire_transfer,24.195.171.232,D8598324,2023-01,Medium risk,15,Evening,4.0,153.0
T4016931,ACC767254,ACC495588,1305.82,deposit,other,Singapore,pos,0,-2.31,10,0.36,wire_transfer,87.234.6.115,D3730646,2023-01,Medium risk,15,Evening,4.0,153.0
T2033937,ACC892836,ACC918391,1011.62,deposit,online,Singapore,web,0,2.11,5,0.78,wire_transfer,113.35.125.188,D9042829,2023-01,Low risk,15,Evening,4.0,152.0
T2671587,ACC167361,ACC454247,17.73,payment,utilities,Tokyo,mobile,0,0.77,13,0.45,UPI,196.218.208.182,D1427417,2023-01,Medium risk,15,Evening,4.0,152.0
T3191692,ACC565997,ACC783531,10.63,payment,online,Toronto,pos,0,0.01,15,0.04,UPI,164.151.201.236,D6550176,2023-01,High risk,15,Evening,4.0,153.0
T499335,ACC462344,ACC173548,1344.14,deposit,grocery,London,web,0,0.7,4,0.16,UPI,189.225.223.12,D8352023,2023-01,Low risk,15,Evening,4.0,151.0
T3343250,ACC373588,ACC815276,204.78,withdrawal,travel,New York,atm,0,1.29,4,0.98,UPI,88.255.14.52,D1206331,2023-01,Low risk,15,Evening,4.0,152.0
T3248018,ACC348525,ACC799584,424.23,withdrawal,travel,New York,web,0,-0.17,18,0.68,ACH,192.246.50.160,D2722655,2023-01,High risk,15,Evening,4.0,153.0
T296198,ACC325943,ACC509338,10.38,transfer,grocery,Singapore,mobile,0,-0.07,16,0.4,UPI,210.7.180.27,D7717331,2023-01,High risk,15,Evening,4.0,153.0
T1452212,ACC561848,ACC663745,174.29,payment,entertainment,Berlin,web,0,2.27,5,0.86,UPI,202.169.248.106,D8527939,2023-01,Low risk,15,Evening,4.0,154.0
T3755732,ACC472763,ACC976882,0.01,withdrawal,grocery,Singapore,mobile,0,-0.72,5,0.06,UPI,216.196.105.77,D7843284,2023-01,Low risk,15,Evening,4.0,154.0
T805132,ACC187317,ACC697212,49.53,payment,restaurant,Berlin,web,0,-0.45,12,0.66,card,161.122.64.208,D2751902,2023-01,Medium risk,15,Evening,4.0,155.0
T4688057,ACC326160,ACC575134,171.04,payment,utilities,Tokyo,web,0,-0.72,16,0.6,UPI,86.41.211.237,D8009068,2023-01,High risk,15,Evening,4.0,156.0
T1418338,ACC957591,ACC185345,10.16,transfer,travel,Singapore,atm,0,0.22,8,0.13,UPI,166.116.85.146,D2465658,2023-01,Medium risk,15,Evening,4.0,157.0
T919526,ACC399859,ACC866133,0.01,withdrawal,online,Sydney,pos,0,0.47,15,0.32,UPI,92.144.168.155,D2213542,2023-01,High risk,15,Evening,4.0,158.0
T4371207,ACC105929,ACC352671,11.1,transfer,other,Singapore,mobile,0,-1.14,6,0.99,UPI,163.194.120.6,D3773947,2023-01,Low risk,15,Evening,4.0,156.0
T3497777,ACC777963,ACC868560,1507.97,deposit,online,New York,web,0,-1.93,11,0.38,UPI,186.205.187.54,D8124599,2023-01,Medium risk,15,Evening,4.0,157.0
T4152981,ACC144449,ACC253332,18.39,transfer,grocery,Sydney,web,0,0.17,20,0.6,UPI,47.218.22.165,D8559483,2023-01,High risk,15,Evening,4.0,158.0
T2015833,ACC947142,ACC857758,13.44,payment,restaurant,New York,pos,0,-1.38,20,0.67,ACH,254.50.31.79,D9581223,2023-01,High risk,15,Evening,4.0,157.0
T1765359,ACC898286,ACC301770,37.27,payment,online,Sydney,pos,0,-0.09,15,0.61,ACH,95.158.115.83,D7080371,2023-01,High risk,15,Evening,4.0,158.0
T3049161,ACC113142,ACC912491,4.58,transfer,utilities,Dubai,pos,0,-0.25,9,0.81,wire_transfer,127.18.6.146,D5418874,2023-01,Medium risk,15,Evening,4.0,158.0
T1894457,ACC198869,ACC872366,247.76,withdrawal,entertainment,Dubai,atm,1,-0.8,1,0.75,ACH,50.128.84.182,D1606432,2023-01,Low risk,15,Evening,5.0,158.0
T3860860,ACC580312,ACC468369,47.18,payment,online,Toronto,web,0,-1.25,17,0.56,ACH,89.87.35.134,D8960888,2023-01,High risk,15,Evening,5.0,159.0
T1731956,ACC163144,ACC497205,306.42,payment,online,Dubai,atm,0,-1.81,14,0.61,wire_transfer,225.151.55.196,D8507905,2023-01,Medium risk,15,Evening,5.0,157.0
T1867647,ACC891488,ACC204743,663.04,deposit,restaurant,Berlin,mobile,0,0.42,18,0.67,UPI,131.212.228.150,D4750767,2023-01,High risk,15,Evening,5.0,156.0
T2517248,ACC321888,ACC561796,307.38,withdrawal,travel,Sydney,mobile,0,-1.3,15,0.36,card,169.206.171.225,D3953741,2023-01,High risk,15,Evening,5.0,157.0
T3701074,ACC656590,ACC221657,27.72,transfer,utilities,Toronto,mobile,0,0.94,10,0.76,card,168.42.95.184,D6908944,2023-01,Medium risk,15,Evening,5.0,158.0
T3701683,ACC575121,ACC951044,67.34,payment,retail,New York,atm,0,-0.17,17,0.17,card,232.27.3.82,D4275687,2023-01,High risk,15,Evening,5.0,159.0
T799389,ACC386461,ACC927879,57.05,payment,restaurant,Singapore,atm,0,0.87,7,0.59,card,120.152.61.47,D2900129,2023-01,Low risk,15,Evening,5.0,157.0
T4031661,ACC415435,ACC613033,20.84,transfer,online,Tokyo,atm,0,-1.47,10,0.06,ACH,106.17.45.239,D2850214,2023-01,Medium risk,15,Evening,5.0,154.0
T4097950,ACC775723,ACC594949,123.1,payment,retail,Toronto,pos,0,-2.87,3,0.19,UPI,216.185.68.190,D5647357,2023-01,Low risk,15,Evening,5.0,155.0
T3551371,ACC258922,ACC552895,0.01,deposit,grocery,New York,pos,0,0.45,7,0.95,ACH,244.179.129.7,D2600482,2023-01,Low risk,15,Evening,5.0,155.0
T3050783,ACC521183,ACC716657,33.14,transfer,travel,New York,atm,0,1.37,19,0.85,ACH,128.148.51.63,D4034296,2023-01,High risk,15,Evening,5.0,156.0
T2773409,ACC856995,ACC655816,147.53,withdrawal,travel,Berlin,atm,0,-0.23,4,0.67,card,58.8.125.11,D9033091,2023-01,Low risk,15,Evening,5.0,156.0
T3019981,ACC894302,ACC186586,29.45,transfer,entertainment,Sydney,pos,0,0.71,11,0.64,ACH,246.167.178.166,D5662820,2023-01,Medium risk,15,Evening,5.0,157.0
T3886358,ACC959631,ACC515827,198.67,payment,utilities,New York,atm,0,-2.02,2,0.81,UPI,44.177.208.41,D3314607,2023-01,Low risk,15,Evening,5.0,157.0
T4142729,ACC363193,ACC867658,380.4,deposit,retail,Sydney,pos,0,-0.45,17,0.94,card,234.96.245.11,D7622313,2023-01,High risk,15,Evening,5.0,158.0
T388674,ACC518058,ACC760540,19.62,transfer,entertainment,Dubai,web,0,-1.37,13,0.06,card,10.254.123.210,D2911648,2023-01,Medium risk,15,Evening,5.0,158.0
T4059774,ACC886488,ACC282079,178.88,payment,entertainment,London,atm,0,0.21,11,0.93,card,206.177.25.251,D6379282,2023-01,Medium risk,15,Evening,5.0,159.0
T3679741,ACC404054,ACC837958,21.02,transfer,restaurant,Toronto,atm,0,-0.5,7,0.55,ACH,235.112.115.89,D1130277,2023-01,Low risk,15,Evening,5.0,160.0
T3350548,ACC354892,ACC745357,316.11,withdrawal,travel,Sydney,mobile,0,-0.27,10,0.97,ACH,127.232.188.14,D8529977,2023-01,Medium risk,15,Evening,5.0,159.0
T4421920,ACC764854,ACC608086,75.28,withdrawal,grocery,New York,mobile,0,-0.64,5,0.5,ACH,222.189.215.236,D6792024,2023-01,Low risk,15,Evening,5.0,160.0
T2849655,ACC908206,ACC597817,1307.31,deposit,utilities,Berlin,pos,0,-1.08,4,0.13,card,180.236.2.206,D3887960,2023-01,Low risk,15,Evening,5.0,160.0
T749907,ACC611311,ACC511200,413.25,withdrawal,online,Dubai,atm,0,-0.16,7,0.99,card,106.164.106.160,D1808102,2023-01,Low risk,15,Evening,5.0,160.0
